,rgb,rgb_detrended,signal,signal_filtered
72,0.8183517119038973,0.06747294430519181,0.06747294430519181,0.046184801346581345
73,0.815922230543452,0.09108850184835995,0.09108850184835995,0.05428625525241285
74,0.8054676190692329,0.10673659391208769,0.10673659391208769,0.044379168727041785
75,0.7013245487624062,-0.00786460910572453,-0.00786460910572453,0.018148374205329505
76,0.6112582039760349,-0.11364348513706528,-0.11364348513706528,-0.007847473324888426
77,0.6873670588991775,0.025742944800302488,0.025742944800302488,-0.02534136452271199
78,0.6061939603001696,-0.06245997360791429,-0.06245997360791429,-0.042312743307898575
79,0.5456022868252242,-0.12477011725332732,-0.12477011725332732,-0.05519493258593945
80,0.5547554522966595,-0.07618302090142755,-0.07618302090142755,-0.055869865889941465
81,0.5605887780652383,-0.033480272052829003,-0.033480272052829003,-0.05002368696855905
82,0.5403911299473491,-0.049056054655831426,-0.049056054655831426,-0.045036243397230724
83,0.5117284442326314,-0.0935522216606862,-0.0935522216606862,-0.0385299044628577
84,0.5399806134259262,-0.03344420121052438,-0.03344420121052438,-0.026897254692588773
85,0.5413855017701525,-0.03127750909278196,-0.03127750909278196,-0.013438207764575529
86,0.5595151011407647,-0.009099048159455976,-0.009099048159455976,-0.0016426787409023734
87,0.5604509331124425,-0.014122849472673402,-0.014122849472673402,0.007846089985238208
88,0.5665527168815054,-0.012378676266287574,-0.012378676266287574,0.01601573872548465
89,0.6168315820927133,0.05584997840839637,0.05584997840839637,0.020497058912672263
90,0.6086025005295327,0.01928609196642568,0.01928609196642568,0.01649283739038164
91,0.6150521079187847,0.005606458925425682,0.005606458925425682,0.006062459911348565
92,0.6006743902808036,-0.04163836152880075,-0.04163836152880075,-0.003457665697570015
93,0.6226804761256353,-0.028132139634375334,-0.028132139634375334,-0.0057745987889062855
94,0.6669913742889134,0.016329457089851153,0.016329457089851153,-0.0015931678706136362
95,0.6663270054163639,-0.0075904658803345425,-0.0075904658803345425,0.005337113261996091
96,0.7144131301440331,0.043814948867258105,0.043814948867258105,0.013238596669355195
97,0.7231745529230211,0.03635547941756171,0.03635547941756171,0.018877848120148713
98,0.7267077319353664,0.02363749563300163,0.02363749563300163,0.021722297685050775
99,0.7472895958151783,0.03917641887348792,0.03917641887348792,0.0234632686110381
100,0.7483366164366978,0.020927055129651893,0.020927055129651893,0.02445805961778412
101,0.7728514811788911,0.03973115328543795,0.03973115328543795,0.024930296113193987
102,0.7691675309398458,0.02044320334960389,0.02044320334960389,0.024692011076776585
103,0.7605081869553374,0.003031358833176043,0.003031358833176043,0.025547249541129302
104,0.7109582463386586,-0.059628315705764864,-0.059628315705764864,0.03394330639233098
105,0.7892402849642942,0.11928292795669133,0.11928292795669133,0.04695151212286082
106,0.7908485592925436,0.11706424917481409,0.11706424917481409,0.045732511314866095
107,0.791603644698621,0.11853691419240821,0.11853691419240821,0.01763807552821631
108,0.7678309409797875,0.08308292243717706,0.08308292243717706,-0.03846362089672278
109,0.6971325628631079,-0.014654343738175549,-0.014654343738175549,-0.11671347671707752
110,0.11579571570140396,-0.8371072938437835,-0.8371072938437835,-0.15737350333903546
111,0.7813724903927615,0.09371609155707297,0.09371609155707297,-0.1130086987759798
112,0.7452520368100947,0.03954781144395458,0.03954781144395458,-0.04161948400990661
113,0.7874604892883084,0.09706647987653248,0.09706647987653248,0.007301208924966141
114,0.7520030656166791,0.040106723231797835,0.040106723231797835,0.03754355866199823
115,0.8009550521211569,0.10400628353342961,0.10400628353342961,0.05198513949875355
116,0.7535434046689663,0.02793215513669817,0.02793215513669817,0.053364948663363485
117,0.81900447076979,0.041571748369579366,0.041571748369579366,0.047685625318489924
118,0.8014948502935132,0.02155197514216221,0.02155197514216221,0.039799293322151305
119,0.8542230448892532,0.08459124981336183,0.08459124981336183,0.027532034574072762
120,0.7977464407831029,0.012665088853543869,0.012665088853543869,0.008298657351387784
121,0.787956014736141,-0.007511311529873845,-0.007511311529873845,-0.01274190161092171
122,0.7547799469710726,-0.054707055343358214,-0.054707055343358214,-0.027000762806093218
123,0.7606069845376425,-0.05722630407414543,-0.05722630407414543,-0.028123447759055616
124,0.7814149116436699,-0.03838623681628344,-0.03838623681628344,-0.014156167470771428
125,0.7895030883109421,-0.03471662753396036,-0.03471662753396036,0.013231899164945054
126,0.8258044775780682,0.009193531602591008,0.009193531602591008,0.05105171296217893
127,0.8554594056372546,0.1162578499883968,0.1162578499883968,0.08866128319990621
128,0.8533157320412729,0.10686728533073903,0.10686728533073903,0.1118088903764869
129,0.8889895398359958,0.25558112314412745,0.25558112314412745,0.10554260758603283
130,0.8649732869613899,0.20775895769642813,0.20775895769642813,0.052563416724252784
131,0.8588291311123211,0.19417196915700635,0.19417196915700635,-0.05480491242120602
132,0.17473090845134354,-0.7573268735762034,-0.7573268735762034,-0.16138865293841048
133,0.8427367125090779,0.17846165017038298,0.17846165017038298,-0.21420477745843342
134,0.0,-1.0,-1.0,-0.20097848285966982
135,0.8584075416817953,0.21716433347668526,0.21716433347668526,-0.10832391789678339
136,0.8174557405137985,0.16445586678027846,0.16445586678027846,-0.004178672939503528
137,0.7996069486050595,0.14205557051962944,0.14205557051962944,0.05200312037054038
138,0.7668863509138226,0.09679873287459827,0.09679873287459827,0.07458952302302868
139,0.7712634236564995,0.02563353345554232,0.02563353345554232,0.07881856609354185
140,0.8191440329218108,0.08809652716796722,0.08809652716796722,0.07492965383100987
141,0.8500455001059067,0.03952112233514392,0.03952112233514392,0.06409233304949796
142,0.8426594650205763,0.032770874265930526,0.032770874265930526,0.04930769278939271
143,0.8475145451313242,0.03808883104257197,0.03808883104257197,0.03370711007466092
144,0.8081277138556044,-0.010938812928675686,-0.010938812928675686,0.01916410293984209
145,0.8527640874636885,0.040425310105655386,0.040425310105655386,0.007000752622535971
146,0.7788603243766641,-0.047640908786682035,-0.047640908786682035,-0.002013278992677222
147,0.8367241058460424,0.024865516773759602,0.024865516773759602,-0.005983774981289109
148,0.8234210958303071,0.016717831955541777,0.016717831955541777,-0.00901013148869366
149,0.8073746331094167,0.0022423955937397808,0.0022423955937397808,-0.014665429224924446
150,0.7976644237170176,-0.004046823894345339,-0.004046823894345339,-0.021307927550368325
151,0.749565429451101,-0.06177329207946739,-0.06177329207946739,-0.024641939249772433
152,0.8023584937061244,0.00931052889463136,0.00931052889463136,-0.02212475289597498
153,0.7715452523602028,-0.0313100542032804,-0.0313100542032804,-0.01653920075162387
154,0.7908986606602518,-0.00336045905224418,-0.00336045905224418,-0.00874140463489294
155,0.7915623487049142,0.0015720220892868717,0.0015720220892868717,0.0005121119019646271
156,0.7842672249455336,-0.004180382102988738,-0.004180382102988738,0.009880257896902368
157,0.8052422877329949,0.028802188365730792,0.028802188365730792,0.018366005463777813
158,0.7971742522240379,0.017939927265718733,0.017939927265718733,0.023435836018045962
159,0.8017107540547086,0.034275167497327216,0.034275167497327216,0.02358044705101808
160,0.7844756187969015,0.020092075321143335,0.020092075321143335,0.018102038298529296
161,0.7742495498971194,0.012974506492073072,0.012974506492073072,0.007506016759284695
162,0.7393363043905833,-0.023985986068446586,-0.023985986068446586,-0.005234482098235792
163,0.7546798028625032,0.0020039585933638217,0.0020039585933638217,-0.017928099503110563
164,0.7065692780198497,-0.05606463411997578,-0.05606463411997578,-0.029060598067772253
165,0.6981258075375211,-0.06245130885285799,-0.06245130885285799,-0.03360571877404575
166,0.7345992930737112,-0.009269462850786224,-0.009269462850786224,-0.03083736839591669
167,0.7096397701827648,-0.04361520093179266,-0.04361520093179266,-0.024527887815577513
168,0.7322430460996129,-0.013969022921071926,-0.013969022921071926,-0.014857743790045893
169,0.749624391037279,0.0036380955793883147,0.0036380955793883147,-0.0033757443351233917
170,0.750292633064028,0.0008605251567609225,0.0008605251567609225,0.007391429800354838
171,0.7638326260288062,0.010076160357662489,0.010076160357662489,0.017425544078194324
172,0.7908357200133145,0.03886134171216677,0.03886134171216677,0.025188938951699134
173,0.7816214332183482,0.027878039124813583,0.027878039124813583,0.028190082088602825
174,0.790821059519487,0.03587514988712769,0.03587514988712769,0.026021390796065635
175,0.7875654521453642,0.03165594159127876,0.03165594159127876,0.018664967771195588
176,0.7853536106572256,0.02579513791905265,0.02579513791905265,0.006091033133110419
177,0.7586001157407403,-0.0100207890876308,-0.0100207890876308,-0.009319137926747014
178,0.724638332879448,-0.05580853470752961,-0.05580853470752961,-0.020967492142057943
179,0.745765103031954,-0.027670553002082536,-0.027670553002082536,-0.02350310842950518
180,0.7318414540970711,-0.040759490236619136,-0.040759490236619136,-0.01696478935375384
181,0.7760892319504965,0.02106572249643546,0.02106572249643546,-0.004904370983369927
182,0.7583818725792787,-0.00010840190245549955,-0.00010840190245549955,0.007921600125395355
183,0.7781229159101912,0.03442245587427074,0.03442245587427074,0.01899751725004763
184,0.7850564689996371,0.046183795990001886,0.046183795990001886,0.025321411961855805
185,0.7330256123668604,-0.018318745644625763,-0.018318745644625763,0.02757682070671875
186,0.7564915955579762,0.02555225998554442,0.02555225998554442,0.030139081993265638
187,0.7682027845860564,0.05360284514363601,0.05360284514363601,0.029477793950856975
188,0.7105365301984987,-0.006226685003099666,-0.006226685003099666,0.0223199137387066
189,0.7366498010469619,0.04754216591197176,0.04754216591197176,0.009636624571726968
190,0.6802882114651412,-0.012921936174832886,-0.012921936174832886,-0.009552914320122955
191,0.6370312745854518,-0.061352991983768645,-0.061352991983768645,-0.030256158494346607
192,0.629562312772331,-0.06451949314733667,-0.06451949314733667,-0.04468328056376579
193,0.6065130832425564,-0.08969004451619222,-0.08969004451619222,-0.049445279972766536
194,0.6171273242707577,-0.05485415089586149,-0.05485415089586149,-0.04410977234039886
195,0.6098421784222948,-0.06457792777258672,-0.06457792777258672,-0.030658551100243184
196,0.658765579611474,0.015748550581644167,0.015748550581644167,-0.014067266728083005
197,0.664783205488986,0.021713940542335504,0.021713940542335504,-0.0026263327388818276
198,0.6759491724158799,0.028596585288420455,0.028596585288420455,-0.00111506990123108
199,0.6082794911946265,-0.08715586037917343,-0.08715586037917343,-0.002675851017247668
200,0.6985282959634472,0.02766674857958825,0.02766674857958825,0.0003021059569476446
201,0.6959518106239411,0.003927387726424721,0.003927387726424721,0.00337776006554284
202,0.7055253494916481,0.00036494473465590644,0.00036494473465590644,0.003723095108774179
203,0.7150530024509802,-0.0032943663258830206,-0.0032943663258830206,0.004397037110404634
204,0.7399577357177439,0.012140024185110848,0.012140024185110848,0.006039985011199673
205,0.7669078404895913,0.032375532085503,0.032375532085503,0.006654493270273587
206,0.779207105951948,0.01693893101472732,0.01693893101472732,0.004572127064335979
207,0.7543069985324375,-0.03616026218034427,-0.03616026218034427,0.004338812918763761
208,0.8045472116315661,0.010897328537072822,0.010897328537072822,0.011176234371079624
209,0.828774521151053,0.0302512246521649,0.0302512246521649,0.02223966514350255
210,0.8172498657256109,0.006964687842907238,0.006964687842907238,0.03457678427025296
211,0.8887265303497947,0.08905513989302626,0.08905513989302626,0.04550782159464255
212,0.8950669745521662,0.09896129244367625,0.09896129244367625,0.04607431884496345
213,0.8551685578552412,0.05389721770511704,0.05389721770511704,0.03224263315012536
214,0.8083046402202854,-0.0064680653656543,-0.0064680653656543,0.011093119966845437
215,0.80095014070443,-0.010985801211808761,-0.010985801211808761,-0.009057467040025436
216,0.7934235884168483,-0.013827576437635122,-0.013827576437635122,-0.025974784789310503
217,0.7478698673142097,-0.06593686761284424,-0.06593686761284424,-0.03782972050434243
218,0.7428250574921322,-0.05945693686736534,-0.05945693686736534,-0.04001132120306719
219,0.7798951695261439,-2.656072847696754e-05,-2.656072847696754e-05,-0.034582552480269216
220,0.7599085875090779,-0.019566256591423963,-0.019566256591423963,-0.028163718584032937
221,0.7651935593681923,-0.012446198327665962,-0.012446198327665962,-0.022186522730713514
222,0.7706243229544905,-0.002672238658722122,-0.002672238658722122,-0.016393395279343376
223,0.7581672623910672,-0.02209007083082159,-0.02209007083082159,-0.010468415342170608
224,0.7766598621701765,-0.003331677486739943,-0.003331677486739943,-0.0028446443853748253
225,0.7970645254629624,0.01271607475351519,0.01271607475351519,0.005492681260845458
226,0.8054661193566935,0.023020526284176727,0.023020526284176727,0.0119597687827113
227,0.775171670751634,-0.017396616331016697,-0.017396616331016697,0.017823805611644233
228,0.8246766181009436,0.046143318667358296,0.046143318667358296,0.024403367280706818
229,0.7954203507020093,0.0211191627485472,0.0211191627485472,0.02865495118596794
230,0.8364270625302594,0.07422523867970925,0.07422523867970925,0.026897367820422423
231,0.7833134096617045,0.007528214196470816,0.007528214196470816,0.01813578543178005
232,0.7785646937787456,0.00827493389960981,0.00827493389960981,0.006611768220680188
233,0.7580652081820383,-0.00827390403557084,-0.00827390403557084,-0.003580417532683474
234,0.6586333042090301,-0.12970722411272664,-0.12970722411272664,-0.003966682563181593
235,0.7541314130204555,0.014530398496547612,0.014530398496547612,0.011926957621092924
236,0.7625918682673682,0.042471721235807364,0.042471721235807364,0.03218283478745313
237,0.7336382421023968,0.028432305701034027,0.028432305701034027,0.0454457431499859
238,0.7120425006808284,0.029983390631802977,0.029983390631802977,0.05108496680677578
239,0.684036471571653,0.026410985048269962,0.026410985048269962,0.04871256667504353
240,0.663101766748366,0.035460008110444155,0.035460008110444155,0.0360383536694858
241,0.6537280716684821,0.07012840217152731,0.07012840217152731,0.0071206713192379836
242,0.6184237226912371,0.02575521883230023,0.02575521883230023,-0.04396970230983741
243,0.518817296054224,-0.15545994850098857,-0.15545994850098857,-0.1074968076374705
244,0.48001325344952794,-0.18375248802863772,-0.18375248802863772,-0.16145013282939463
245,0.445563023859235,-0.26156096748848334,-0.26156096748848334,-0.18967693658355253
246,0.30456245272028576,-0.5073667659913069,-0.5073667659913069,-0.16649269443883366
247,0.6582333802348102,0.030012225531560945,0.030012225531560945,-0.08683819970420015
248,0.8996720262950861,0.3602809174883921,0.3602809174883921,-0.014895745111980965
249,0.4186839502390462,-0.3904642247682983,-0.3904642247682983,0.029365862702999145
250,0.8957843931554099,0.24414825353471306,0.24414825353471306,0.08539323883784763
251,0.8622207149449285,0.1427054536337351,0.1427054536337351,0.13438307144240777
252,0.912945102578068,0.16235216391767093,0.16235216391767093,0.1542984325609111
253,0.9217238997064877,0.12137125658557675,0.12137125658557675,0.15464021296605357
254,0.9244589630991281,0.12829346136262376,0.12829346136262376,0.139715276660399
255,0.9161161794964897,0.17192099519610332,0.17192099519610332,0.10729801129758426
256,0.8945552094680463,0.11065014689212806,0.11065014689212806,0.0521071032842446
257,0.816191777868555,0.02618199706086542,0.02618199706086542,-0.0210167978152968
258,0.7429513283708546,-0.0562414560814403,-0.0562414560814403,-0.09924599643891642
259,0.6268083450587023,-0.20005530906447383,-0.20005530906447383,-0.16477578870913218
260,0.44822163028019857,-0.4295133856233861,-0.4295133856233861,-0.18571217247762314
261,0.7032285009682884,-0.1053792866845572,-0.1053792866845572,-0.14657921881506408
262,0.7749879777142344,-0.014198782910224254,-0.014198782910224254,-0.0761920419720641
263,0.7645239102971436,-0.02945914082053798,-0.02945914082053798,0.00035940547109019824
264,0.8690075269305244,0.1029316537920006,0.1029316537920006,0.07723060307258303
265,0.9471445586722343,0.17386351233686553,0.17386351233686553,0.14079144695875023
266,0.929022531620673,0.14654917925217262,0.14654917925217262,0.18065391956397403
267,0.9171609741890591,0.17584934383861564,0.17584934383861564,0.1964766769860505
268,0.9135079619038974,0.21536940179086023,0.21536940179086023,0.18367714869655025
269,0.818318279472283,0.12307962358792315,0.12307962358792315,0.13800388288377416
270,0.970398486670903,0.4080191099193722,0.4080191099193722,0.04460862866993207
271,0.6678027320110146,0.005337858316969287,0.005337858316969287,-0.11041353800583799
272,0.08488110853909465,-0.8664522443193513,-0.8664522443193513,-0.25373711903946083
273,0.3628025542392882,-0.4046750397248448,-0.4046750397248448,-0.2926090924774667
274,0.4990831177378359,-0.14218248630707728,-0.14218248630707728,-0.2504025650589917
275,0.291199567674292,-0.47446214072752085,-0.47446214072752085,-0.16553730234123204
276,0.5697623929587267,0.06872418519441009,0.06872418519441009,-0.04098414173226688
277,0.6030945121489953,0.20627408112059994,0.20627408112059994,0.07743797816926977
278,0.6150205912611958,0.2669927866049975,0.2669927866049975,0.14491352615747988
279,0.5857970773571776,0.1259609836790489,0.1259609836790489,0.1606775315891006
280,0.5810176561365288,0.09691938690183001,0.09691938690183001,0.1432588948023912
281,0.566626860929557,0.07469704350227145,0.07469704350227145,0.1066193691109816
282,0.5724887568839268,0.05242077375898011,0.05242077375898011,0.05489406535184198
283,0.49323694323408357,-0.08596682731432914,-0.08596682731432914,-0.002713630571301898
284,0.5030391646241832,-0.05344784734530883,-0.05344784734530883,-0.054020197334555965
285,0.47580862306342275,-0.09321743411848185,-0.09321743411848185,-0.09598889738877515
286,0.46982795857540544,-0.1370237614910835,-0.1370237614910835,-0.1260683049984952
287,0.4919585564935853,-0.12943575673116717,-0.12943575673116717,-0.1385299027867456
288,0.5176068313513678,-0.12194984126125635,-0.12194984126125635,-0.13176713622425576
289,0.5048952073499151,-0.18647767409719596,-0.18647767409719596,-0.10080352148889093
290,0.5343585315298959,-0.18700137296964553,-0.18700137296964553,-0.033572825374449305
291,0.8222643881626727,0.19779621765482241,0.19779621765482241,0.05725904896743695
292,0.8291254311909951,0.14032875495062913,0.14032875495062913,0.13615964483551465
293,0.859338532210724,0.18055388008885526,0.18055388008885526,0.1911565937584157
294,0.9460828132564755,0.3061714027879887,0.3061714027879887,0.21792901340747817
295,0.932918079384532,0.283093966887906,0.283093966887906,0.20188112847996545
296,0.8535874769274989,0.17038286227257482,0.17038286227257482,0.14315328252784412
297,0.9631561478758169,0.3116445578270482,0.3116445578270482,0.04287268845214226
298,0.47964383434701047,-0.33204135606276103,-0.33204135606276103,-0.07829032550185738
299,0.4488328019093442,-0.36014674924536105,-0.36014674924536105,-0.15797157407563361
300,0.5508139732358993,-0.1922413774030392,-0.1922413774030392,-0.1708928608949541
301,0.5317574418270397,-0.1815039106184745,-0.1815039106184745,-0.1399219987940285
302,0.5942213352547812,-0.0430221055299852,-0.0430221055299852,-0.08525148354660605
303,0.6274119122185909,0.042580890445126696,0.042580890445126696,-0.02759460422323192
304,0.6297807942235537,0.10243837051147732,0.10243837051147732,0.013563633412235335
305,0.6246434315238445,0.07774586468181435,0.07774586468181435,0.030040322062688602
306,0.5593473583877996,-0.04858438986269584,-0.04858438986269584,0.030829244370103287
307,0.5880268321834907,0.0004573412309102595,0.0004573412309102595,0.030967722456402988
308,0.6238114276960787,0.055453089072135336,0.055453089072135336,0.02954592087967361
309,0.5968490018306704,0.00980139863526874,0.00980139863526874,0.019976940242218
310,0.5795024736746552,-0.01603083188144723,-0.01603083188144723,0.0058287506255338154
311,0.5487616743070686,-0.06065221836366203,-0.06065221836366203,-0.0048118935672869165
312,0.5489826313241345,-0.05333343292217974,-0.05333343292217974,-0.005894725474552595
313,0.5711005828643183,-0.018606205798219266,-0.018606205798219266,0.002115694688091782
314,0.5944518162975067,0.022897717802640077,0.022897717802640077,0.012172838859108505
315,0.6020667551742918,0.04314473389162232,0.04314473389162232,0.016070130435121458
316,0.572788311698136,-0.003229702397611103,-0.003229702397611103,0.011529922155681452
317,0.5732466299019607,-0.0018303570846776036,-0.0018303570846776036,0.0023543698955741247
318,0.5835485354635682,0.009855067785431234,0.009855067785431234,-0.010327287045997198
319,0.578629245718349,-0.01478370666226022,-0.01478370666226022,-0.0274848392576349
320,0.5760537778382959,-0.03732044482883088,-0.03732044482883088,-0.046440968794622284
321,0.5665984647331156,-0.07365498112469424,-0.07365498112469424,-0.06147906565872009
322,0.5753451740649963,-0.08424752034237226,-0.08424752034237226,-0.06627828118160106
323,0.5914330462509078,-0.09055684947395294,-0.09055684947395294,-0.056098117975587405
324,0.6624803694625996,-0.01778494305964252,-0.01778494305964252,-0.03193971826276997
325,0.7039874992435249,0.005746608269770072,0.005746608269770072,-0.0006750662121181019
326,0.7536161530198495,0.042539154563763275,0.042539154563763275,0.03177080892623489
327,0.8015830780228758,0.0755697770647509,0.0755697770647509,0.06113857646111067
328,0.8373704970800043,0.08962140158190042,0.08962140158190042,0.08354193969261518
329,0.863064775099855,0.10061665043637398,0.10061665043637398,0.0969582146676261
330,0.8894188093833207,0.1410905602094644,0.1410905602094644,0.09791816383146473
331,0.8534408682068505,0.08847515904967088,0.08847515904967088,0.08379283806466392
332,0.8448252901083275,0.07641088328723993,0.07641088328723993,0.057526212008810626
333,0.8453953435154927,0.08364364000554214,0.08364364000554214,0.020330251761441456
334,0.7633612113441057,0.014007378783683041,0.014007378783683041,-0.027689967911705065
335,0.5348116451827646,-0.2740940915112696,-0.2740940915112696,-0.06541610344131657
336,0.7179664862472768,-0.0031809825375509965,-0.0031809825375509965,-0.07386353176212522
337,0.7133927582607112,0.01971457854132276,0.01971457854132276,-0.0722421368849187
338,0.6970668913398687,0.015276726411446288,0.015276726411446288,-0.0808302797926262
339,0.4736801754266519,-0.3008527165583298,-0.3008527165583298,-0.08190330018308653
340,0.644583467607722,-0.027978474604803464,-0.027978474604803464,-0.05286091506746968
341,0.6651484110233598,0.01672095131813744,0.01672095131813744,-0.008275801302529221
342,0.6415326192205276,-0.024194893194742495,-0.024194893194742495,0.03547289877861922
343,0.697174384607238,0.08319818083163391,0.08319818083163391,0.07742365754200128
344,0.7360220436940211,0.16562756013915403,0.16562756013915403,0.10480249108359393
345,0.6729042680343736,0.0953818606766688,0.0953818606766688,0.10685834240651487
346,0.6562297378056161,0.07181769952738942,0.07181769952738942,0.08824659056267804
347,0.5735702690026628,-0.034886694048156856,-0.034886694048156856,0.0605258656707717
348,0.552205558959695,-0.03224636735958137,-0.03224636735958137,0.03465005976250282
349,0.5671434069383926,0.036207467067272264,0.036207467067272264,0.00867903902171978
350,0.491528256248487,-0.05823674894554583,-0.05823674894554583,-0.02447145904208424
351,0.4490622730573711,-0.09406705949220655,-0.09406705949220655,-0.0598977465341361
352,0.42912143510953776,-0.09409587532316646,-0.09409587532316646,-0.09190927039180151
353,0.38077191509319763,-0.15388231369969024,-0.15388231369969024,-0.1183801030738349
354,0.3621798274479543,-0.10831406625357036,-0.10831406625357036,-0.13735504301480195
